ID,FC,p
ARF4,0.007649365,0.852784504
RAB23,-0.065918256,0.091958147
RHOC,-0.321235803,0.002057574
FBXO10,0.03888238,0.830295177
CIAO1,0.010972309,0.870469184
DPP7,-0.017105765,0.78984838
SFR1,0.031574155,0.449154936
NUP58,0.145694969,0.091018127
MECOM,0.130288815,0.430150945
PPP1R14D,-0.248452692,0.544226826
MRPL3,-0.044577535,0.415010527
CWC22,-0.000806422,0.995347742
PPP1R13B,0.057733914,0.423556357
VPS36,0.108300191,0.208350042
ADAMTS6,0.341977126,0.066713851
PDLIM3,-0.234122486,0.251554355
VAMP5,0.095235328,0.824871767
POSTN,0.084286062,0.815613859
MFSD6,0.02997978,0.668369239
POLR1E,-0.21569571,0.002988431
NMRK1,-0.039572836,0.764362376
GAN,0.022577917,0.942603213
AABR07065598.1,-0.074443582,0.853665763
OARD1,-0.285351437,0.011183428
LGALS9,-0.300718782,0.010581368
ABHD17C,-0.033487544,0.573138856
BLOC1S2,-0.17041647,0.075387613
ADCK1,-0.080590023,0.452043884
POMC,-0.334871958,0.183723651
NIPA2,0.03929483,0.595552076
RIOK2,0.03603969,0.68790245
PMPCB,-0.082882478,0.019846188
SPACA9,-0.42164387,0.361393292
CHSY1,-0.078302792,0.249001847
MAP7,0.116950681,0.354937745
NFYA,-0.211084118,0.021153363
CRH,-0.444233877,0.328750946
PCGF2,0.041914626,0.786955977
PTCHD4,0.02278316,0.963842408
BAG2,0.030129255,0.765042491
UBAC2,0.024394365,0.626132739
CHD2,0.033464736,0.489168363
ZFP451,0.143397893,0.021918104
EDNRA,0.343541428,0.119863362
PPDPF,-0.196977381,0.050111545
TRIM55,-0.616021696,0.072507915
RGD1559786,0.11140048,0.224485186
ZBTB5,0.103850358,0.371622195
TRPC7,0.172001573,0.622112869
NKX2-2,-0.256560158,0.169364728
MFSD8,-0.169668783,0.065088649
LRRK1,-0.031209224,0.806989311
ANKRD12,0.017306726,0.799816947
DCUN1D1,0.158115445,0.027178501
KIF24,0.00150216,0.996087335
SSSCA1,-0.032278399,0.657804271
EIF3M,-0.034902695,0.611252294
BRF2,-0.199127429,0.06898439
SPOCK1,0.172866556,0.060182147
VAMP8,0.050276319,0.792724661
C1QB,-0.210263068,0.225990963
TM9SF2,0.089774264,0.078781936
CKLF,-0.070054688,0.735003681
SLC25A43,-0.498584104,0.248764137
NEK3,-0.288673578,0.033957565
COL19A1,0.387283429,0.133763876
CHTOP,-0.008983334,0.753271569
AK8,0.131275438,0.699908684
ZFP64,0.154819601,0.176205301
CWF19L1,-0.029789622,0.704833845
AGAP3,0.022504805,0.724771862
MICU3,0.037678251,0.576951491
SPATA9,0.208455012,0.267471862
DDX41,-0.130237788,0.185418972
NQO1,0.10581046,0.420226087
CCDC127,0.250964059,0.039040813
MAGOH,0.130315082,0.141312867
MSR1,0.504210904,0.289136719
CEMIP2,0.143609967,0.163790306
ARMC10,-0.036519967,0.484241775
PGRMC1,-0.104172633,0.287093838
TMEM164,-0.062865782,0.551322632
CLNS1A,-0.025907192,0.606965222
MLNR,0.032920872,0.89388177
AJUBA,-0.068404448,0.562107297
GRHPR,-0.018742495,0.899617448
CABLES1,0.008237613,0.930607229
TUBGCP4,0.132481767,0.103338203
PRKAA1,0.323312676,0.050905151
GSTO2,-0.355754803,0.319847551
TENM3,-0.29285266,0.230766038
WDR61,0.107706549,0.173959697
C1QC,-0.307029092,0.076032317
RBBP6,-0.019712496,0.688886648
C1QA,-0.292019865,0.075041245
TMEM259,0.002152476,0.968108678
RFESD,0.054779408,0.535760981
SPINT1,0.143113129,0.435296019
SHARPIN,0.108645601,0.254518559
CHST10,-0.083772558,0.122465905
LRRC17,0.373593278,0.099453797
KSR1,-0.072346087,0.45539666
ADD3,-0.069790978,0.120381939
CREB3L2,0.049590182,0.659098004
EMG1,-0.093844323,0.129805082
PAQR8,0.030484722,0.789905665
SLC25A26,-0.025549485,0.79119821
MFSD5,0.004074628,0.957060896
ESPL1,0.066492488,0.831887504
SPARC,-0.199095383,0.137072048
ALG11,0.05376803,0.3711969
TOX4,-0.002427267,0.951190412
SCGB1C1,-0.216831755,0.647237231
KAT6B,-0.05960884,0.511015866
BIN1,0.087156297,0.369034284
TK2,0.001217617,0.983426523
ODF3,0.140674487,0.800966275
TMEM184C,0.085197713,0.28799474
SPSB4,-0.151860589,0.504157013
ERN1,0.067537266,0.531353028
PARP3,0.341086535,0.094145847
NEK8,0.303334654,0.149603867
UACA,0.051039842,0.655784251
CARNMT1,0.059705148,0.690876125
GFM1,0.074813577,0.22135455
RGMA,-0.435973798,0.032035026
SLC6A13,-0.110253644,0.467780603
ATP7B,-0.02446574,0.889090202
FABP3,-0.116581162,0.265152756
TTI1,0.130943609,0.107741906
FGL2,-0.169441284,0.533940466
MAFF,-0.466864253,0.354739719
MDH1B,0.31076876,0.066336007
ABCA4,0.224215153,0.361161051
RBBP8,0.06308895,0.466633384
BCAS1,-0.363526957,0.073205675
ERLIN1,0.161691387,0.138023087
MTMR6,0.015769062,0.660660967
COL9A1,-0.471067843,0.134211345
RPRD1B,-0.023579612,0.753780898
NEMP2,-0.010140786,0.944891926
RRP9,-0.004798078,0.967052178
PRMT9,0.195685096,0.002756848
WSB1,-0.10022906,0.186153642
CCDC146,-0.091210592,0.716207305
PRCC,0.112953511,0.137782513
ARHGEF7,0.016385444,0.686597312
WWP2,-0.011900559,0.932005686
ABCA7,0.11463717,0.284724046
VPS41,0.117088546,0.131410248
SATB1,0.162416649,0.235398719
CASP9,0.021214867,0.786306339
MOV10,0.011664616,0.91248969
METAP1,0.071462101,0.207539169
EFR3B,0.076209399,0.439761181
KCTD9,-0.124232467,0.09572413
LRIG1,-0.04037161,0.699109361
ARSA,0.021666208,0.719055473
EEFSEC,-0.052220959,0.374393166
TGM2,-0.460006103,0.079315772
SH3GLB1,-0.055470075,0.635154198
NAB1,-0.033274884,0.548662852
UAP1L1,-0.015162104,0.898105318
NUDT16,0.242066807,0.021345049
THEMIS2,0.109658551,0.738547653
ACADL,-0.171610161,0.179611587
ALOX5,-0.177276046,0.483637468
GGCX,-0.034983918,0.573563296
HYLS1,0.161609379,0.254970909
MAP9,0.05440815,0.460313856
PFDN5,-0.024729168,0.629301466
LIX1,-0.13132225,0.085035212
SERINC2,0.22367086,0.63196231
ADGRA2,0.016073355,0.849434944
PUS3,0.04159042,0.595731942
GPR165,-0.347161585,0.188226319
PHB2,-0.034964774,0.346920361
LDHB,-0.070964369,0.147188011
GPBP1,0.059500414,0.200011547
SRMS,-0.256900638,0.592953147
RPA2,0.068715143,0.291940248
LDHA,0.106506524,0.422610644
DNAJB4,-0.016050668,0.773602899
TLE3,-0.039409712,0.658642728
CYBA,-0.204064849,0.355044333
ARNT2,-0.030972771,0.661756519
NOP53,-0.068777569,0.258426855
CSGALNACT1,0.261165389,0.125259285
RGL3,-0.153712265,0.404969334
PIP4K2B,0.023081933,0.66146485
RAB33B,-0.130054699,0.033090092
EPHA8,0.397752833,0.189878407
AABR07009572.1,0.374273456,0.319587828
ADD1,-0.022955154,0.549949899
DDX31,0.085614469,0.420139617
HTR1B,0.209893088,0.213706072
SETD7,-0.011623516,0.923999696
TRAM2,-0.394422946,0.414340602
PDE7A,0.007351706,0.94840647
TRPM6,-0.570810061,0.232163023
ZFYVE16,-0.047010451,0.705257785
PRC1,-0.039621727,0.883557596
ASTE1,0.050046564,0.508869825
TUSC3,-0.008547252,0.83215275
LRP8,-0.064054195,0.330327143
PHF21B,0.316598774,0.260545475
SAPCD2,-0.196458038,0.317662415
PLXNA4,0.404517813,0.159391238
CSNK1E,-0.013707218,0.786996557
ZCCHC7,-0.124587416,0.120190115
NKAIN3,0.040649335,0.823651329
KIF13B,0.013314618,0.932614971
GADD45G,0.277435702,0.302540048
LONRF3,-0.024869893,0.876430876
PCDH8,-0.083279999,0.658523196
ENTPD2,-0.177509386,0.21101735
NUDT2,-0.221545894,0.070435862
METTL3,-0.050389012,0.372540542
ATOX1,-0.215397992,0.058501686
MIER3,0.170448998,0.076603588
SCUBE2,-0.064597671,0.805851516
TMEM179,0.047489965,0.361012163
PTPN12,-0.001864789,0.964689602
OXSR1,-0.084559744,0.249142556
PDZD2,-0.10264514,0.435959427
LOC100911625,0.209523092,0.325173424
CACNA1D,0.122410884,0.095235233
RAD54L,-0.316078977,0.046094174
VPS33B,-0.083067139,0.241399553
ARHGAP10,-0.266045484,0.378656761
SASH1,-0.043491226,0.668756461
ZCCHC12,-0.063999472,0.42113111
BET1L,0.040888058,0.666509316
WNT4,0.074467025,0.427322453
HMGB2,-0.083475508,0.750159846
TRAF4,-0.093007082,0.566845183
IL13RA1,-0.26769335,0.34201589
GRM2,0.205449354,0.403634499
NR1H3,-0.020172597,0.913459629
FAR1,0.03594996,0.695331242
MAP3K1,0.24753909,0.367787371
CMIP,0.051570157,0.375901471
TINAGL1,-0.091795056,0.665093018
ERCC3,0.05914599,0.253391404
G3BP1,0.008574646,0.847294348
RNASET2,-0.207174407,0.237922881
RPS6KA2,0.126781801,0.605706896
RUVBL1,0.032728861,0.580862794
DOK5,-0.038368077,0.856019537
TEX264,0.064292384,0.4818499
AKAP7,0.1948996,0.263349207
CHCHD3,0.036461523,0.604415646
EPHA4,0.038422516,0.86913928
DCTD,-0.580408275,0.024512763
USB1,0.055907661,0.749218775
TTC33,0.098462496,0.17131862
SAP30,0.118162243,0.511934362
ARHGAP45,-0.098025713,0.634551513
FAH,-0.30771506,0.091240032
SCRG1,-0.247680476,0.044361461
MTHFS,-0.415868178,0.004559663
PTAFR,-0.286079199,0.12542352
NR6A1,0.311718787,0.264899986
CCDC115,-0.055927168,0.25951436
SAMD8,0.0589104,0.358855792
AABR07027925.1,0.023881041,0.957003889
LOC103693210,0.109736822,0.20778532
TLE4,-0.206611586,0.030826349
PTGER4,-0.256668293,0.457797106
FNDC11,-0.267571717,0.381317924
WWC2,0.027974848,0.750671877
TRIM24,-0.070498326,0.399944832
CWC27,-0.108953817,0.357016459
ARMC1,0.129309614,0.020025151
DCTN6,0.050060287,0.538484973
DNAJC8,-0.02612557,0.628582155
RIC8A,0.12445373,0.268724428
HECW2,0.217726247,0.058891287
CALR3,0.032333114,0.845082336
VAX2,-0.173480478,0.772320493
MYL1,0.249497241,0.65323282
CCDC151,-0.51281629,0.086842937
TGFBR2,-0.006226933,0.959757563
HELZ2,0.259569169,0.330337494
TNFSF10,-0.422767718,0.060349415
IREB2,0.130581024,0.067541313
LOC681458,-0.215605395,0.554512179
OLFM4,-0.352713582,0.514135336
MIB1,0.047368116,0.727994179
MCTP1,0.144554989,0.310650016
IMP4,-0.024696496,0.58494219
PDCL3,-0.018756585,0.759702106
SALL2,-0.255078311,0.046016524
XPO7,0.07300917,0.184900001
NRIP3,0.106688531,0.313997054
MCCC1,-0.009099125,0.934261177
ATP5IF1,-0.058493752,0.36800258
BEAN1,0.027411606,0.917927124
ARG1,-0.403875094,0.157591897
ATP2C1,0.071105405,0.259080963
PCDH20,0.097523232,0.411540959
PIK3AP1,-0.199303999,0.391816535
KCNT2,0.353457827,0.0409853
NCEH1,0.133730598,0.214900059
AVL9,0.17182194,0.120656243
RGD1565222,-0.00131565,0.992829683
CCDC150,0.042707224,0.899614774
RGD1561916,-0.081431713,0.604745965
DOCK11,0.08107224,0.396626769
POLA1,-0.019095057,0.878605342
RNF217,0.128799042,0.299332177
CDH5,-0.350875797,0.011965401
HMBOX1,0.275979222,0.169951691
RBPMS,-0.289637895,0.368394876
CDHR1,-0.259268002,0.530410205
SDHA,0.039105702,0.403914206
WDR70,0.117149011,0.02420664
GMEB2,-0.082227073,0.538878083
TWSG1,-0.057075012,0.478235032
MYG1,0.072751588,0.26854134
ASB14,-0.149404736,0.512151209
STXBP5,0.083255007,0.22539531
TMEM260,-0.027472254,0.361569968
SNAPIN,-0.005859051,0.92974056
AQP11,-0.069699159,0.528760748
PRKCSH,-0.027590876,0.544315704
HEY2,0.075163055,0.651493946
PLCL2,-0.048199472,0.542001838
GFER,-0.293290912,0.130161411
MVD,-0.00786595,0.922416763
ZFP422,-0.033032912,0.712026638
RHOV,0.045836251,0.394130841
TSG101,-0.035587009,0.540505235
TMUB1,-0.105818664,0.327178082
PSMB5,-0.040162331,0.524641662
TPCN2,-0.026918513,0.85845042
PGAP1,0.140778613,0.286262449
AABR07007916.1,0.18212132,0.053116069
KBTBD8,-0.154933621,0.227519167
SORBS2,0.166006033,0.109590198
EIF2A,0.105139323,0.074761356
PGLYRP1,0.245084981,0.642622837
FOXO1,0.012342333,0.939742417
MINAR1,0.15793023,0.574713163
SLC5A11,0.159723505,0.515057949
NPAS2,0.116889517,0.297206822
GCLM,0.071822548,0.290939033
NUP155,0.091056529,0.275827098
CREB1,0.189636397,0.414621173
RORB,-0.189330932,0.476691099
PTPN18,-0.209430835,0.525881851
HYKK,0.069122691,0.828621648
MED23,-0.041504458,0.5075592
NUP50,0.207018581,0.057046094
MRGPRF,-0.210027522,0.628573057
ATP6V0A4,-0.01820023,0.889581271
TBL3,-0.075174501,0.42326219
RSBN1L,-0.052470822,0.622458168
PDE7B,-0.527022707,0.0734885
YAE1,0.033559384,0.627289166
CIZ1,0.039898099,0.536200508
TM9SF3,0.063551925,0.128419851
AAAS,-0.095570879,0.132274806
NIF3L1,-0.075722508,0.551692149
DROSHA,0.068355158,0.107348491
RCN1,-0.011778178,0.826321823
RALA,0.092951633,0.308426684
IGHMBP2,0.060036687,0.545490629
LOC102549712,-0.071855035,0.45283043
ZFP319,0.22065164,0.016674193
RALBP1,-0.004380557,0.915665639
KCNJ8,-0.32515111,0.094176743
TEPP,0.566350822,0.011415765
PRXL2B,-0.128509208,0.24029468
TXNDC5,-0.074948793,0.228694493
CASZ1,-0.061849664,0.752483516
STARD7,0.019031292,0.748820865
ING2,0.033522538,0.732178392
CDH11,0.024467249,0.828557703
LOC108348061,-0.404947755,0.032949491
SETX,0.115169408,0.185580568
CAP1,5.77699E-05,0.999058188
PSMA4,0.01788255,0.773332863
PEX14,0.083367451,0.118375236
EPS15L1,0.05845454,0.471497916
CDH24,-0.190693415,0.30249105
VDAC2,0.008025375,0.86133469
ZFAND6,0.036195928,0.444157508
SELENOT,-0.045740518,0.526614144
RPL31,0.074178454,0.599037387
TMEM60,-0.053029281,0.531363021
MAF1,-0.029870481,0.598081647
PTPRU,0.320089998,0.134600507
SF3B1,0.055876533,0.174178735
PHTF2,0.024090276,0.781974794
TLL2,0.214460151,0.696560297
MAT2A,-0.030491204,0.4421306
DHFR,-0.030868566,0.830438357
RASSF4,-0.062761684,0.740480552
STK4,0.023734314,0.705441892
PGAM2,-0.033528043,0.884273605
ACIN1,-0.058386772,0.066081257
CDH6,-0.414713831,0.188897239
CDC42,0.016515736,0.708623943
CAPZA1,-0.07048934,0.159610996
SH2D4A,-0.590922114,0.125786916
POLR2E,-0.043572947,0.562415883
SLC6A12,-0.381829967,0.411080959
SELENOW,0.121642373,0.645017115
SCD,-0.169250216,0.245809645
NGRN,-0.02294329,0.604775311
TREML2,0.465361335,0.348739297
ANKRD55,-0.642801079,2.20547E-05
LANCL1,0.040141711,0.507923024
NDFIP1,0.044129963,0.402203575
DOK3,-0.25961119,0.384790017
ZFP507,0.239229345,0.020857144
RAD54L2,0.077768657,0.55836643
LXN,0.305767475,0.435141062
ATP6V1B1,0.278281154,0.652467512
APPL1,0.035007926,0.697642747
KDELR3,0.235001435,0.454247916
TREM2,-0.255831759,0.158667979
LOC100359916,-0.099903296,0.30483937
EXTL3,0.015385804,0.838320322
TBC1D8,0.058163514,0.5375705
NMNAT3,-0.296486649,0.067438515
FAM135A,0.051533492,0.623325038
GLRA1,0.184693662,0.695044326
CXCL12,-0.162939933,0.031944951
TMEM9B,0.001190001,0.976093086
ACP2,-0.103187791,0.085336681
DIMT1,0.230177152,0.030147751
USP48,0.048120397,0.425796109
DFFA,0.054200459,0.33815465
AC120568.1,-0.100108221,0.788662995
CHRNA5,-0.033194007,0.885063354
ANKRD10,0.034100603,0.739987924
CDK13,0.065380358,0.318406796
AABR07032821.1,-0.293060455,0.080920018
AMER2,-0.065596565,0.669458859
UEVLD,0.41212445,0.112310605
CELA2A,0.055777945,0.722437505
SLC31A2,-0.14401409,0.143929292
MYD88,0.052359283,0.70325821
PPIL3,-0.069113673,0.462284153
MYO7A,-0.055659954,0.853548706
LRRC41,0.000865802,0.986571385
POLM,-0.048048573,0.821923151
PDLIM7,0.147217019,0.209802532
CBLN2,-0.176131047,0.249000338
LPAR1,-0.506830186,0.079363614
STMN3,0.00956165,0.920645032
NEFL,0.181471232,0.252776234
TEX2,0.043322918,0.365696205
COG6,-0.13981245,0.004978364
KIF26A,-0.048258208,0.76146857
ERICH6,-0.011569615,0.953415354
TMEM86A,-0.059575413,0.565240294
CAPG,-0.109112754,0.697134532
PIK3R4,0.051824949,0.227029395
MSH3,0.224441697,0.158104051
MEGF10,0.027528434,0.789425355
SEMA4D,-0.126513096,0.315690919
KCNS1,0.498604316,0.068738898
S1PR1,-0.076119908,0.261639896
VPS18,0.101134295,0.201384609
CLBA1,0.114637257,0.372318123
ABHD18,0.09761912,0.436561092
NTNG2,0.384211584,0.259653351
HDAC1L,0.305919571,0.304282389
SIAH2,-0.204486699,0.14365127
CPS1,0.543406213,0.097858824
SPATA13,-0.069203856,0.541211483
TEX261,-0.064552075,0.445153618
SNRPD1,-0.134435628,0.083823172
BMP6,0.039166813,0.738724238
HERC2,0.113459157,0.16526952
DPH5,-0.011840311,0.918350261
AEBP1,-0.241880937,0.396962847
NEPRO,0.153472735,0.166792098
NDC80,0.301366943,0.548573119
POLG2,-0.087258093,0.688904181
RGD1306271,0.108176091,0.325093668
PPP4R1,-0.038525451,0.729551716
DNAI1,0.211358531,0.35059314
BCAR3,-0.124936564,0.340873143
LOC100174910,0.559803971,0.014690121
UBE2D3,0.058912636,0.208527365
LARGE1,0.044260097,0.359837982
SEC61A1,-0.172884245,0.020505496
AKIP1,-0.348127158,0.014576481
CTRC,-0.124769938,0.653864871
SENP3,-0.035990063,0.486756841
SH3BP2,-0.081880659,0.454244244
PLPBP,-0.04889819,0.33215052
ELAVL3,-0.078044452,0.025825989
SNRNP48,-0.081296872,0.453308137
ERLIN2,0.060955261,0.157825476
FAM118A,0.017309736,0.839389908
ACAA2,-0.447755706,0.032236579
CCDC61,-0.199286479,0.06077005
FOLH1,-0.194433444,0.044824039
SECISBP2,0.072236024,0.539937379
LMNB1,-0.149669807,0.279689001
RNF166,0.094492949,0.241432792
NF1,0.10168487,0.176714002
KCNQ5,0.346800685,0.082331551
EFHD2,0.049349637,0.629372073
MFSD1,0.032860107,0.544875999
ENPP3,-0.352477082,0.332063842
C1QTNF9,0.33614565,0.206973589
RBP1,-0.422435706,0.107431
ASB7,-0.052907596,0.522690101
FNBP1L,-0.00818722,0.918894818
SLC25A36,0.03597665,0.776688265
EXOC5,0.077632069,0.236992904
TNIP2,0.077542277,0.561349823
MPLKIP,-0.032778985,0.778919211
DMC1,0.177220047,0.525687991
KBTBD2,-0.041893631,0.526621344
UBTD1,0.053162514,0.602396392
CMAS,0.034032173,0.563672614
RAP1GAP,-0.087828276,0.010522703
AABR07042866.1,-0.073055059,0.820553237
SIRT3,0.008292205,0.906021589
CHRNA3,-0.344142762,0.346145363
FAM193A,0.09204682,0.108616202
ARHGAP17,-0.126857375,0.308471811
TP53BP1,0.062527082,0.233351952
HCRTR1,-0.112193264,0.447902468
DCAF1,0.123869526,0.11639248
FAM172A,0.000693995,0.993286271
MRPL21,0.185898288,0.083580839
NOVA2,0.037444797,0.508737596
HES5,-0.031419166,0.842479445
SPRY4,-0.322499337,0.02981085
MED20,-0.071754875,0.185480272
ZMYM1,-0.165334648,0.067920074
DUSP2,-0.001176361,0.994807749
ZMYM6,0.03391331,0.684901243
USP49,-0.026437879,0.832623087
FGF1,-0.567705223,0.222767089
KCNJ4,0.025680761,0.803996166
P2RY14,0.121376535,0.633806854
LOC100360522,-0.270992857,0.023991283
FBXL17,0.039833012,0.721542211
MIPEP,0.081609206,0.275308045
TTC23,0.05935345,0.742869592
HMGXB4,-0.095959112,0.361273118
PSD3,0.178262545,0.294509061
FYB1,-0.141818953,0.526677652
ADRA2B,-0.35738276,0.445730466
TMED3,0.063751819,0.279200925
CBY1,-0.109350111,0.211361624
NPDC1,0.029568717,0.631575157
CDCA4,0.071946839,0.463361095
P2RY12,-0.204089253,0.167635522
GPAT2,-0.466505165,0.239503114
SALL1,-0.235901117,0.096762853
NAGK,0.06267179,0.418751517
SLC30A7,0.01305362,0.927369592
GPR132,0.653400994,0.117376416
NEFM,0.098349222,0.546698561
IGSF10,-0.133668902,0.299239505
IFT46,0.009303553,0.872783925
ARHGAP26,0.154109889,0.364122132
DOK2,-0.147686583,0.328371913
JAG2,0.123527283,0.057769688
DSP,-0.651197723,0.163917918
RNF4,-0.023972969,0.668486447
MED27,-0.024981756,0.847782774
ST5,0.117152462,0.083949213
ANKRD34C,-0.424220563,0.193665944
TSHZ3,-0.015899649,0.936354039
ZC3HAV1L,-0.427813861,0.361705999
ITPKC,-0.033793838,0.753497054
RNF149,0.08523075,0.364885722
RABL2,0.032140683,0.665624424
ZC3HAV1,-0.06004738,0.79733216
IDH2,-0.133644742,0.29863417
ALPL,-0.01726714,0.903641758
RNF38,-0.119959516,0.171653691
GHITM,0.058995891,0.250857034
MAGI2,0.094511606,0.257489775
IL6ST,-0.110065662,0.305478081
NOC3L,0.055274291,0.434621891
BLNK,-0.216620324,0.330525378
COMTD1,0.129324774,0.187837416
AHI1,-0.115731083,0.576853195
CDT1,-0.229328871,0.545420103
PSAT1,-0.201776355,0.095726953
PEF1,-0.011082488,0.860628735
LCN2,0.324169626,0.595893858
FAHD2A,-0.071315782,0.278602166
ACAT2L1,-0.014296624,0.928439759
BZW1,0.0291122,0.6729945
PTPN5,-0.078915048,0.261596111
SBNO2,-0.05737005,0.392916846
CREG2,0.180701668,0.312568607
ARFRP1,-0.029729702,0.590876797
AABR07007000.1,-0.347965832,0.274667686
ENPP1,0.066842922,0.77274587
KIF2A,0.107902324,0.179332837
ST7L,-0.005987661,0.95299187
FBXO16,-0.251883239,0.12175407
NCOA7,0.154186152,0.0983385
NETO1,0.31305763,0.140622406
GFOD1,0.118045807,0.520033617
MFSD2A,-0.079575299,0.351047264
GFRA2,-0.234801822,0.453138773
DLL4,0.000858186,0.998220683
MAP4K4,-0.215654032,0.090498014
ST8SIA1,0.063417311,0.584026532
TBC1D7,0.115124799,0.148253963
MATN4,-0.688611157,0.177575899
RASGRF1,0.065881115,0.394408429
RGD1304728,0.11954008,0.1901112
KLHL13,-0.05536026,0.62923309
SYNM,0.205332442,0.091338753
ESCO1,-0.04726603,0.484836779
OLFML2A,0.006616476,0.949585988
ARHGEF4,-0.148274508,0.020172983
DCUN1D3,-0.080201196,0.557604978
CEP78,0.11561915,0.542410208
PANK4,0.000101672,0.998317296
SERTM1,-0.165658772,0.664200512
CYLD,0.315865673,0.090772494
RIOK1,0.032949925,0.446540848
PTGES2,0.066471561,0.434307039
PGRMC2,0.045369551,0.254045199
CCNA1,0.141393839,0.362372816
NAT1,-0.027253727,0.924878208
TOMM22,-0.036728528,0.405914
ODF2L,-0.180415691,0.106426217
MRAS,0.044653201,0.473698483
DUSP5,-0.280715029,0.197320105
CTSH,-0.332286046,0.02821391
ZFP653,0.0170176,0.868953505
JADE1,0.062419206,0.536765176
DDB2,-0.044874047,0.737835324
TXNDC17,-0.013784223,0.815933145
CLYBL,0.010791664,0.943645553
MBNL1,0.145595484,0.154410977
NDUFB8,-0.076958837,0.237706076
STAT4,-0.014411215,0.798663769
KIF23,-0.453624358,0.079634332
SP7,-0.429187484,0.217678361
IQSEC3,-0.010241054,0.855390464
SP1,-0.002854952,0.980388774
KIFC3,0.062379951,0.248909107
MAP3K2,0.139901022,0.583228376
RETSAT,-0.071413958,0.396168258
PAIP2B,0.053708238,0.520305222
TOM1,0.052555115,0.427536536
AABR07031756.1,-0.010978371,0.829632394
PSMD7,-0.02982169,0.390032892
